Id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
145,1,1,3,9500,1,1,141,1,19,19,9,7,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,Graduate
146,1,17,5,9853,1,1,132,1,37,38,5,6,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduate
147,1,1,4,9254,1,1,132,1,12,19,9,9,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
148,1,17,1,9254,1,1,113,1,1,37,9,10,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.66666667,0,7.6,2.6,0.32,Dropout
149,1,1,1,9147,1,1,134,1,3,19,2,10,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.16666667,0,13.9,-0.3,0.79,Graduate
150,1,1,1,9500,1,1,136,1,1,19,9,9,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.86333333,0,0,8,9,7,14.17857143,0,11.1,0.6,2.02,Graduate
151,1,1,1,171,1,1,136,1,3,37,2,8,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Enrolled
152,1,1,1,9085,1,1,129,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate
153,1,17,1,9853,1,1,138,1,38,38,7,6,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.33333333,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,Enrolled
154,1,1,1,9853,1,1,137,1,37,37,9,9,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.33333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate
155,1,43,1,9853,1,1,115,1,3,37,2,5,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.66666667,0,0,6,12,3,10,0,9.4,-0.8,-3.12,Dropout
156,1,1,1,9853,1,1,129,1,38,37,6,6,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout
157,1,1,1,9147,1,1,131,1,38,38,9,9,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate
158,1,17,2,9238,1,1,133,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.85714286,0,12.7,3.7,-1.7,Graduate
159,1,1,3,9238,1,1,125,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11,0,0,6,9,6,11.83333333,0,9.4,-0.8,-3.12,Graduate
160,1,39,1,8014,0,1,120,1,1,19,6,8,122,0,0,0,1,0,1,24,0,0,6,11,5,11,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate
161,1,1,1,9670,1,1,128,1,19,1,4,1,118.2,0,0,0,1,0,0,19,0,0,6,6,6,13.16666667,0,0,6,9,6,13,0,10.8,1.4,1.74,Dropout
162,1,1,1,9500,1,1,127,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.85555556,0,0,8,12,7,12.76111111,0,15.5,2.8,-4.06,Graduate
163,1,1,2,9500,1,1,134,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduate
164,1,17,5,9853,1,1,132,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11,0,10.8,1.4,1.74,Dropout
165,1,17,2,9670,1,1,124,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate
166,1,17,1,9773,1,1,133.1,1,19,37,7,7,126,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13,0,15.5,2.8,-4.06,Graduate
167,3,39,1,9003,1,1,170,1,1,37,6,6,170,0,0,1,1,0,0,47,0,0,1,1,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Enrolled
168,1,17,3,9238,1,1,125,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.66666667,0,0,6,12,4,11,0,13.9,-0.3,0.79,Graduate
169,1,39,1,9500,1,3,130,1,2,2,1,1,130,0,0,0,1,0,0,29,0,1,8,8,7,14.25714286,0,1,8,8,7,14.25714286,0,12.7,3.7,-1.7,Graduate
170,1,43,1,9238,1,1,125,1,19,19,4,8,117,1,0,0,1,0,0,21,0,0,6,13,3,12,0,0,6,12,2,11.33333333,0,16.2,0.3,-0.92,Dropout
171,1,39,1,9085,1,1,130,1,37,19,9,7,130,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Enrolled
172,1,17,2,9556,1,1,133.1,1,37,37,3,10,108,0,0,0,1,0,0,20,0,0,7,8,7,12.45714286,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,Graduate
173,1,17,1,9500,1,1,131,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.68333333,0,0,7,7,6,11.68333333,0,7.6,2.6,0.32,Graduate
174,1,42,1,8014,0,1,150,1,19,2,4,6,148,0,0,0,1,0,0,26,0,0,6,10,3,11.66666667,0,0,6,8,5,12,0,9.4,-0.8,-3.12,Graduate
175,1,17,2,9254,1,1,125,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,Dropout
176,1,1,1,9670,1,1,131,1,37,37,9,9,123,1,0,0,1,0,1,18,0,0,5,6,3,11.66666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Enrolled
177,1,39,1,9853,1,1,130,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12,0,7.6,2.6,0.32,Graduate
178,1,1,2,9500,1,1,123,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout
179,1,1,5,9853,1,1,141,1,37,19,9,5,133,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout
180,1,7,1,9500,1,3,140,1,1,1,9,5,140,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.58333333,0,16.2,0.3,-0.92,Dropout
181,1,43,1,9853,1,1,140,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.61904762,0,13,19,19,19,12.78947368,0,12.4,0.5,1.79,Graduate
182,1,44,1,9991,0,39,140,1,37,19,9,8,140,0,0,0,1,0,1,26,0,2,6,7,6,12.66666667,0,2,6,7,6,13.16666667,1,9.4,-0.8,-3.12,Enrolled
183,1,39,1,9773,1,19,133.1,1,19,19,3,4,104,0,0,1,0,0,0,27,0,0,6,6,5,12,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
184,1,18,3,9070,1,1,131,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.16666667,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
185,1,17,2,9254,1,1,143,1,1,19,4,6,135,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
186,1,18,2,9147,1,1,132,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,0,5,9,3,10,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,Dropout
187,1,43,1,9238,1,1,143,1,1,37,5,9,126.6,0,0,1,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10,0,9.4,-0.8,-3.12,Enrolled
188,1,17,3,9500,1,1,141,1,38,1,9,4,129,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduate
189,1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11,0,0,6,6,0,0,0,8.9,1.4,3.51,Dropout
190,1,17,4,9070,1,1,148,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12,0,16.2,0.3,-0.92,Graduate
191,1,1,1,9254,1,1,125,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate
192,1,1,1,8014,0,1,120,1,1,37,7,3,122.8,0,0,0,1,0,0,23,0,0,6,13,2,10,0,0,5,12,1,10,0,9.4,-0.8,-3.12,Enrolled
193,1,39,1,9147,1,1,140,1,12,3,4,3,118,1,0,0,1,0,0,24,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
194,1,51,1,9853,1,1,139,1,1,1,4,10,134,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
195,1,1,4,9500,1,1,142,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,0,8,8,7,12.24285714,0,0,8,8,7,12.24285714,0,12.7,3.7,-1.7,Graduate
196,1,39,1,9991,0,40,130,1,19,1,3,4,152,1,0,0,1,0,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,Dropout
197,1,18,6,9500,1,1,126,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,Graduate
198,1,7,1,9119,1,3,150,1,3,2,2,2,150,0,0,0,1,0,0,35,0,0,5,0,0,0,0,0,5,0,0,0,0,13.9,-0.3,0.79,Dropout
199,1,1,1,9853,1,1,130,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,0,7,9,7,12.57142857,0,0,7,8,7,14.42857143,0,11.1,0.6,2.02,Graduate
200,1,39,1,9500,1,1,120,1,1,3,175,121,105.9,0,0,0,1,0,0,35,0,0,3,4,3,11.81666667,0,0,3,3,3,11.33333333,0,11.1,0.6,2.02,Enrolled
