Id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
145,1,1,3,9500,1,1,141,1,19,19,9,7,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,Graduate
146,1,17,5,9853,1,1,132,1,37,38,5,6,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,Graduate
147,1,1,4,9254,1,1,132,1,12,19,9,9,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
148,1,17,1,9254,1,1,113,1,1,37,9,10,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.66666667,0,7.6,2.6,0.32,Dropout
149,1,1,1,9147,1,1,134,1,3,19,2,10,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.16666667,0,13.9,-0.3,0.79,Graduate
150,1,1,1,9500,1,1,136,1,1,19,9,9,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.86333333,0,0,8,9,7,14.17857143,0,11.1,0.6,2.02,Graduate
151,1,1,1,171,1,1,136,1,3,37,2,8,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Enrolled
152,1,1,1,9085,1,1,129,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate
153,1,17,1,9853,1,1,138,1,38,38,7,6,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.33333333,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,Enrolled
154,1,1,1,9853,1,1,137,1,37,37,9,9,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.33333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,Graduate
155,1,43,1,9853,1,1,115,1,3,37,2,5,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.66666667,0,0,6,12,3,10,0,9.4,-0.8,-3.12,Dropout
156,1,1,1,9853,1,1,129,1,38,37,6,6,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout
157,1,1,1,9147,1,1,131,1,38,38,9,9,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate
158,1,17,2,9238,1,1,133,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.85714286,0,12.7,3.7,-1.7,Graduate
159,1,1,3,9238,1,1,125,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11,0,0,6,9,6,11.83333333,0,9.4,-0.8,-3.12,Graduate
160,1,39,1,8014,0,1,120,1,1,19,6,8,122,0,0,0,1,0,1,24,0,0,6,11,5,11,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate
161,1,1,1,9670,1,1,128,1,19,1,4,1,118.2,0,0,0,1,0,0,19,0,0,6,6,6,13.16666667,0,0,6,9,6,13,0,10.8,1.4,1.74,Dropout
162,1,1,1,9500,1,1,127,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.85555556,0,0,8,12,7,12.76111111,0,15.5,2.8,-4.06,Graduate
163,1,1,2,9500,1,1,134,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduate
164,1,17,5,9853,1,1,132,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11,0,10.8,1.4,1.74,Dropout
165,1,17,2,9670,1,1,124,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate
166,1,17,1,9773,1,1,133.1,1,19,37,7,7,126,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13,0,15.5,2.8,-4.06,Graduate
167,3,39,1,9003,1,1,170,1,1,37,6,6,170,0,0,1,1,0,0,47,0,0,1,1,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Enrolled
168,1,17,3,9238,1,1,125,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.66666667,0,0,6,12,4,11,0,13.9,-0.3,0.79,Graduate
169,1,39,1,9500,1,3,130,1,2,2,1,1,130,0,0,0,1,0,0,29,0,1,8,8,7,14.25714286,0,1,8,8,7,14.25714286,0,12.7,3.7,-1.7,Graduate
170,1,43,1,9238,1,1,125,1,19,19,4,8,117,1,0,0,1,0,0,21,0,0,6,13,3,12,0,0,6,12,2,11.33333333,0,16.2,0.3,-0.92,Dropout
171,1,39,1,9085,1,1,130,1,37,19,9,7,130,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Enrolled
172,1,17,2,9556,1,1,133.1,1,37,37,3,10,108,0,0,0,1,0,0,20,0,0,7,8,7,12.45714286,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,Graduate
173,1,17,1,9500,1,1,131,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.68333333,0,0,7,7,6,11.68333333,0,7.6,2.6,0.32,Graduate
174,1,42,1,8014,0,1,150,1,19,2,4,6,148,0,0,0,1,0,0,26,0,0,6,10,3,11.66666667,0,0,6,8,5,12,0,9.4,-0.8,-3.12,Graduate
175,1,17,2,9254,1,1,125,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.16666667,0,11.1,0.6,2.02,Dropout
176,1,1,1,9670,1,1,131,1,37,37,9,9,123,1,0,0,1,0,1,18,0,0,5,6,3,11.66666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Enrolled
177,1,39,1,9853,1,1,130,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12,0,7.6,2.6,0.32,Graduate
178,1,1,2,9500,1,1,123,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout
179,1,1,5,9853,1,1,141,1,37,19,9,5,133,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout
180,1,7,1,9500,1,3,140,1,1,1,9,5,140,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.58333333,0,16.2,0.3,-0.92,Dropout
181,1,43,1,9853,1,1,140,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.61904762,0,13,19,19,19,12.78947368,0,12.4,0.5,1.79,Graduate
182,1,44,1,9991,0,39,140,1,37,19,9,8,140,0,0,0,1,0,1,26,0,2,6,7,6,12.66666667,0,2,6,7,6,13.16666667,1,9.4,-0.8,-3.12,Enrolled
183,1,39,1,9773,1,19,133.1,1,19,19,3,4,104,0,0,1,0,0,0,27,0,0,6,6,5,12,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
184,1,18,3,9070,1,1,131,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.16666667,0,0,6,6,0,0,0,15.5,2.8,-4.06,Dropout
185,1,17,2,9254,1,1,143,1,1,19,4,6,135,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
186,1,18,2,9147,1,1,132,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,0,5,9,3,10,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,Dropout
187,1,43,1,9238,1,1,143,1,1,37,5,9,126.6,0,0,1,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10,0,9.4,-0.8,-3.12,Enrolled
188,1,17,3,9500,1,1,141,1,38,1,9,4,129,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduate
189,1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11,0,0,6,6,0,0,0,8.9,1.4,3.51,Dropout
190,1,17,4,9070,1,1,148,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12,0,16.2,0.3,-0.92,Graduate
191,1,1,1,9254,1,1,125,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate
192,1,1,1,8014,0,1,120,1,1,37,7,3,122.8,0,0,0,1,0,0,23,0,0,6,13,2,10,0,0,5,12,1,10,0,9.4,-0.8,-3.12,Enrolled
193,1,39,1,9147,1,1,140,1,12,3,4,3,118,1,0,0,1,0,0,24,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
194,1,51,1,9853,1,1,139,1,1,1,4,10,134,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
195,1,1,4,9500,1,1,142,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,0,8,8,7,12.24285714,0,0,8,8,7,12.24285714,0,12.7,3.7,-1.7,Graduate
196,1,39,1,9991,0,40,130,1,19,1,3,4,152,1,0,0,1,0,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,Dropout
197,1,18,6,9500,1,1,126,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,Graduate
198,1,7,1,9119,1,3,150,1,3,2,2,2,150,0,0,0,1,0,0,35,0,0,5,0,0,0,0,0,5,0,0,0,0,13.9,-0.3,0.79,Dropout
199,1,1,1,9853,1,1,130,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,0,7,9,7,12.57142857,0,0,7,8,7,14.42857143,0,11.1,0.6,2.02,Graduate
200,1,39,1,9500,1,1,120,1,1,3,175,121,105.9,0,0,0,1,0,0,35,0,0,3,4,3,11.81666667,0,0,3,3,3,11.33333333,0,11.1,0.6,2.02,Enrolled
201,1,1,1,9085,1,1,138,1,1,1,4,7,132.1,1,0,0,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.33333333,2,10.8,1.4,1.74,Graduate
202,1,1,4,9238,1,1,127,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,0,6,8,6,11.16666667,0,0,6,6,6,11.33333333,0,7.6,2.6,0.32,Graduate
203,1,1,4,9500,1,1,140,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,0,8,8,7,12.32428571,0,0,8,8,7,12.32428571,0,10.8,1.4,1.74,Graduate
204,1,44,1,9238,1,39,130,1,38,38,5,10,126.7,0,0,1,1,0,0,21,0,3,6,6,6,12.16666667,0,2,6,7,6,11.71428571,0,13.9,-0.3,0.79,Graduate
205,1,17,2,9238,1,1,128,1,19,37,9,8,116.5,0,0,0,1,0,1,18,0,0,6,11,5,11.14285714,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,Graduate
206,1,1,1,9238,1,1,132,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,0,6,9,4,11,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduate
207,1,1,2,9500,1,1,149,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,0,8,8,7,12.91428571,0,0,8,8,7,12.91428571,0,12.7,3.7,-1.7,Graduate
208,1,1,4,9773,1,1,155,1,3,19,1,4,149.8,1,0,0,1,0,1,18,0,0,6,6,6,13.83333333,0,0,6,6,6,14.16666667,0,16.2,0.3,-0.92,Graduate
209,1,1,1,9085,1,1,120,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,0,6,8,6,13.85714286,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,Graduate
210,1,39,1,9254,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36,0,0,6,7,6,13.71428571,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,Dropout
211,1,1,2,9500,1,1,131,1,38,1,7,4,128.3,1,0,0,1,0,1,18,0,0,8,8,7,12.64285714,0,0,8,8,7,12.64285714,0,12.7,3.7,-1.7,Graduate
212,1,1,1,9500,1,1,149,1,37,37,9,9,136,0,0,0,1,0,1,18,0,0,7,7,6,12.91666667,0,0,7,7,6,12.91666667,0,7.6,2.6,0.32,Graduate
213,1,43,1,9130,1,1,140,1,1,3,9,2,140,1,0,0,1,0,1,20,0,0,6,8,6,15.625,0,0,6,8,6,15.85714286,0,13.9,-0.3,0.79,Graduate
214,1,39,1,9991,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26,0,0,5,7,0,0,0,0,5,8,0,0,0,16.2,0.3,-0.92,Dropout
215,1,43,1,9773,1,1,122,1,1,1,4,5,126.9,0,0,0,1,0,0,21,0,0,6,8,6,11.71428571,0,0,6,7,6,12,0,7.6,2.6,0.32,Graduate
216,1,39,1,9556,1,40,130,1,1,1,4,5,145,0,0,0,1,0,0,25,0,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,15.5,2.8,-4.06,Enrolled
217,1,18,1,9147,1,1,121,1,19,3,5,5,115.8,1,0,0,1,0,1,19,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,Graduate
218,1,39,1,8014,0,1,120,1,19,37,8,7,100,1,0,0,1,0,0,24,0,0,6,11,1,10,0,0,6,6,0,0,6,9.4,-0.8,-3.12,Dropout
219,1,39,1,8014,0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27,0,0,6,16,1,10,0,0,6,13,0,0,0,8.9,1.4,3.51,Dropout
220,1,17,1,9085,1,1,121,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,0,5,10,0,0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,Dropout
221,1,1,1,9147,1,1,133,1,38,38,7,7,147,0,0,0,1,0,1,18,0,0,5,7,4,13,0,0,5,8,3,12.33333333,0,9.4,-0.8,-3.12,Graduate
222,2,1,4,9853,1,1,134,1,37,37,5,7,122.5,0,1,0,1,0,1,19,0,0,6,6,6,13.33333333,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate
223,1,1,3,9254,1,1,115,1,1,1,3,3,117.5,1,0,0,1,0,0,18,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,Dropout
224,1,51,1,9500,1,1,127,1,19,1,5,9,150,0,0,0,1,0,1,19,0,0,7,9,5,13.85,0,0,8,9,7,12.19285714,0,11.1,0.6,2.02,Graduate
225,1,18,1,9500,1,1,135,1,1,38,4,5,127.5,1,0,0,1,0,1,19,0,0,7,8,6,13.74166667,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,Graduate
226,2,7,1,9991,0,43,140,1,40,5,3,3,140,0,0,0,1,0,0,33,0,2,6,7,6,15.33333333,0,0,5,5,5,15.8,0,11.1,0.6,2.02,Graduate
227,2,7,1,9147,1,3,130,1,1,4,3,10,130,0,0,0,1,0,0,45,0,0,5,6,5,11,0,0,5,5,5,13.8,0,12.4,0.5,1.79,Graduate
228,1,1,1,9238,1,1,135,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,7,6,12.85714286,0,11.1,0.6,2.02,Graduate
229,1,39,2,9670,1,1,140,1,34,34,0,0,97,1,0,0,1,0,0,28,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
230,1,43,1,9500,1,1,120,1,1,1,5,8,112,1,0,0,1,0,1,19,0,0,8,15,7,11.57142857,0,0,8,15,7,11.57142857,0,12.7,3.7,-1.7,Graduate
231,1,1,2,9254,1,1,140,1,1,37,4,5,123.6,1,0,0,1,0,0,18,0,0,6,10,6,12.85714286,0,0,6,6,3,12.66666667,0,12.7,3.7,-1.7,Graduate
232,1,39,1,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,Dropout
233,1,1,2,9670,1,1,135,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,0,5,5,5,13,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,Graduate
234,1,1,1,9254,1,1,123,1,1,37,9,9,132.1,0,0,0,1,0,1,21,0,0,6,9,5,11,0,0,6,8,5,12,0,15.5,2.8,-4.06,Graduate
235,1,1,1,9147,1,1,133.1,1,37,1,9,10,100,0,0,0,1,0,0,21,0,0,5,12,3,12,0,0,5,12,1,15,3,16.2,0.3,-0.92,Dropout
236,1,1,1,9238,1,1,154,1,38,37,9,9,140.4,0,0,0,1,0,1,22,0,0,6,6,5,12.6,0,0,6,6,6,13,0,10.8,1.4,1.74,Graduate
237,1,1,1,9853,1,1,148,1,19,19,5,7,141.7,0,0,0,1,0,1,18,0,0,6,8,5,13.4,0,0,6,7,6,13.16666667,0,9.4,-0.8,-3.12,Graduate
238,1,17,2,9238,1,1,133,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,0,6,9,6,11.33333333,0,0,6,9,6,11.57142857,0,15.5,2.8,-4.06,Graduate
239,1,1,1,9130,1,1,126,1,19,1,9,9,122.5,1,0,0,0,0,0,25,0,0,5,14,4,13.5,2,0,5,10,4,14.25,0,9.4,-0.8,-3.12,Dropout
240,1,39,1,9085,1,19,133.1,1,19,19,9,7,140,0,0,1,0,0,0,24,0,2,6,11,3,11.75,0,1,6,14,3,10.33333333,0,16.2,0.3,-0.92,Dropout
241,1,1,3,9500,1,1,125,1,3,1,4,4,119.4,1,0,0,1,0,0,19,0,0,7,10,6,12.47142857,0,0,7,8,7,11.4625,0,12.4,0.5,1.79,Enrolled
242,1,16,1,171,1,1,145,1,3,3,3,3,155,1,0,0,1,0,0,24,0,11,17,19,11,12.90909091,0,9,13,15,9,13.55555556,0,12.4,0.5,1.79,Enrolled
243,1,1,2,9147,1,1,118,1,37,19,5,5,119.1,1,0,0,1,0,1,20,0,0,5,5,5,11.6,0,0,5,5,5,13.6,0,12.4,0.5,1.79,Graduate
244,1,39,1,9147,1,1,120,1,37,1,9,1,122.7,0,0,0,0,0,0,25,0,0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,Dropout
245,1,1,1,9147,1,1,127,1,38,19,9,10,117.9,0,0,0,1,0,1,20,0,5,10,13,9,12.9,0,4,10,12,10,12.36363636,0,8.9,1.4,3.51,Graduate
246,1,7,1,9500,1,3,130,1,19,38,5,3,130,0,0,0,1,0,0,23,0,0,8,8,8,13.22,0,0,8,8,8,13.22,0,9.4,-0.8,-3.12,Graduate
247,1,17,3,9500,1,1,129,1,19,37,7,6,120,1,0,0,1,0,1,19,0,0,8,8,7,13.15142857,0,0,8,8,7,13.15142857,0,10.8,1.4,1.74,Graduate
248,1,44,1,9003,1,39,130,1,37,37,9,10,130,0,0,1,0,0,0,29,0,0,6,13,3,12.75,0,0,6,8,3,11.33333333,0,13.9,-0.3,0.79,Dropout
249,1,1,3,9254,1,1,121,1,19,37,4,7,116.8,1,0,0,1,0,0,21,0,0,6,8,6,11.33333333,0,0,6,8,4,12.25,0,11.1,0.6,2.02,Graduate
250,1,1,1,9670,1,1,136,1,19,1,9,8,123.4,1,0,0,1,0,1,18,0,0,6,10,6,13.25,0,0,6,13,5,14.14285714,0,11.1,0.6,2.02,Graduate
251,1,1,3,9070,1,1,125,1,19,38,9,9,125.4,1,0,0,1,0,0,19,0,0,6,7,5,12.4,0,0,6,6,5,12.4,0,9.4,-0.8,-3.12,Enrolled
252,1,1,3,9773,1,1,131,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,0,6,6,6,15,0,0,6,6,6,12.83333333,0,8.9,1.4,3.51,Dropout
253,1,1,1,9085,1,1,122,1,9,19,90,6,103.4,0,0,0,1,0,0,19,0,0,5,6,5,14.4,0,0,5,6,5,13,0,7.6,2.6,0.32,Graduate
254,1,1,1,9773,1,1,127,1,37,37,9,8,123.2,1,0,0,1,0,0,18,0,0,6,12,1,11,0,0,6,12,0,0,0,9.4,-0.8,-3.12,Enrolled
255,1,17,1,9147,1,1,136,1,1,1,4,4,124.1,0,0,0,1,0,0,18,0,0,5,8,5,12.4,0,0,5,6,5,10.8,0,8.9,1.4,3.51,Graduate
256,2,39,1,9556,1,19,133.1,1,38,37,7,7,99.5,1,0,1,0,0,1,37,0,0,7,13,1,16,0,0,7,12,0,0,0,8.9,1.4,3.51,Dropout
257,1,17,1,9991,0,40,127,1,37,37,6,6,124.9,0,0,0,1,0,0,29,0,0,5,10,5,13.57142857,0,0,5,14,5,12.33333333,3,16.2,0.3,-0.92,Graduate
258,1,17,3,9070,1,1,116,1,37,37,9,9,110.8,0,0,0,1,0,0,18,0,0,6,6,6,11.83333333,0,0,6,6,6,12.5,0,7.6,2.6,0.32,Enrolled
259,1,1,1,9238,1,1,121,1,1,1,9,8,118.9,1,0,0,1,0,1,19,0,0,6,8,5,11.66666667,0,0,6,9,5,12.66666667,0,12.4,0.5,1.79,Graduate
260,1,43,1,9238,1,1,124,1,1,1,3,1,118.8,1,0,1,0,0,0,22,0,6,10,16,6,11.83333333,0,2,7,8,2,13,0,16.2,0.3,-0.92,Dropout
261,1,1,1,9254,1,1,131,1,37,38,9,7,137,0,0,0,1,0,1,20,0,0,6,8,6,11.16666667,0,0,6,10,5,10.6,0,15.5,2.8,-4.06,Graduate
262,1,39,1,8014,0,1,100,1,37,37,99,99,100,0,0,0,1,0,0,34,0,0,6,0,0,0,0,0,6,0,0,0,0,12.7,3.7,-1.7,Dropout
263,1,43,1,9119,1,1,130,1,37,38,9,9,120,0,0,1,0,0,0,30,0,8,12,17,8,11.75,0,6,12,19,6,12.16666667,2,7.6,2.6,0.32,Dropout
264,1,1,1,9238,1,1,135,1,1,1,4,4,122.8,0,0,0,1,0,0,18,0,0,6,7,6,14,0,0,6,7,6,14,0,10.8,1.4,1.74,Graduate
265,1,1,1,9238,1,1,130,1,38,19,9,5,121.6,0,0,0,1,0,0,18,0,0,6,6,6,12.83333333,0,0,6,6,6,12,0,12.4,0.5,1.79,Graduate
266,1,1,2,9773,1,1,146,1,3,1,1,3,149.2,1,0,0,1,0,0,18,0,0,6,11,4,12.25,0,0,6,10,3,11.66666667,0,9.4,-0.8,-3.12,Graduate
267,1,17,4,9500,1,1,146,1,4,1,2,3,140,1,0,0,1,0,0,18,0,0,8,8,7,14.82857143,0,0,8,8,7,14.82857143,0,12.7,3.7,-1.7,Graduate
268,1,1,2,9773,1,1,154,1,38,38,9,9,133.4,1,0,0,1,0,1,19,0,0,6,7,5,11.4,0,0,6,8,5,12.8,0,12.7,3.7,-1.7,Graduate
269,1,1,1,9070,1,1,137,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,0,6,6,6,13,0,0,6,8,6,12.5,0,10.8,1.4,1.74,Graduate
270,1,1,5,9500,1,1,151,1,1,1,9,9,127.8,0,0,0,1,0,1,18,0,0,8,8,7,13.67142857,0,0,8,8,7,13.67142857,0,12.7,3.7,-1.7,Graduate
271,1,44,1,9003,1,39,150,1,37,38,4,8,150,0,0,0,1,0,1,21,0,0,6,9,6,12.66666667,0,0,6,8,5,12.8,0,13.9,-0.3,0.79,Graduate
272,1,1,2,9147,1,1,121,1,1,19,9,9,113.7,1,0,0,0,0,0,20,0,0,5,10,2,10,0,0,5,12,1,13,0,7.6,2.6,0.32,Dropout
273,1,17,1,9147,1,1,122,1,12,19,4,8,117.8,1,0,0,1,0,0,20,0,0,5,10,5,13.5,0,0,5,8,5,12.33333333,0,13.9,-0.3,0.79,Graduate
274,1,1,1,9500,1,1,143,1,5,1,2,5,136.7,0,0,0,1,0,0,19,0,2,7,8,7,12.67,0,1,8,8,8,13.55,0,11.1,0.6,2.02,Graduate
275,1,1,1,9238,1,1,152,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,0,6,8,6,14.5,0,0,6,7,6,15.42857143,0,16.2,0.3,-0.92,Graduate
276,1,17,3,9500,1,1,145,1,12,1,4,10,139.8,1,0,0,1,0,0,18,0,0,7,7,7,13.68571429,0,0,8,8,8,15.3875,0,13.9,-0.3,0.79,Graduate
277,1,42,1,9853,1,1,120,1,37,38,3,3,113.7,0,0,0,1,0,0,20,0,0,6,8,5,11,0,0,6,10,3,10.66666667,0,12.7,3.7,-1.7,Dropout
278,2,7,1,9130,1,3,140,1,5,4,2,0,140,0,0,1,0,0,0,29,0,7,9,16,7,11.55555556,4,5,7,12,5,13.2,2,7.6,2.6,0.32,Dropout
279,1,1,1,9500,1,1,143,1,19,19,5,6,142.3,0,0,0,1,0,1,18,0,0,7,7,7,13.79714286,0,0,8,8,8,13.775,0,12.4,0.5,1.79,Enrolled
280,1,1,1,9500,1,1,129,1,19,19,5,5,119.6,1,0,0,1,0,1,20,0,0,7,8,7,14.00375,0,0,8,11,7,13.81285714,0,15.5,2.8,-4.06,Graduate
281,1,16,2,9147,1,1,139,1,38,37,9,9,123.7,1,0,0,1,0,1,22,0,0,5,8,4,12,0,0,5,8,4,11.4,2,16.2,0.3,-0.92,Graduate
282,4,1,1,8014,0,1,133.1,1,39,19,4,10,143,1,0,0,1,0,1,47,0,0,6,9,5,14.16666667,0,0,6,7,6,14.16666667,0,16.2,0.3,-0.92,Graduate
283,2,51,1,9991,0,1,127,1,37,37,8,4,100.1,0,0,0,1,0,0,31,0,1,5,5,5,14,0,0,5,5,5,13.8,0,8.9,1.4,3.51,Graduate
284,1,1,1,9070,1,1,126,1,19,37,7,5,119.4,0,0,0,1,0,1,21,0,0,6,7,5,13.8,0,0,6,6,6,12.83333333,0,16.2,0.3,-0.92,Graduate
285,1,1,1,8014,0,1,128,1,38,38,0,0,122.1,0,0,0,1,0,0,21,0,0,6,8,5,12.8,0,0,6,10,6,11.85714286,0,7.6,2.6,0.32,Graduate
286,2,39,1,9773,1,12,100,1,1,1,4,4,100,0,0,0,1,0,0,24,0,0,6,6,6,12.16666667,0,0,6,6,6,13.83333333,0,7.6,2.6,0.32,Graduate
287,1,17,1,9070,1,1,123,1,4,37,2,9,113.9,0,0,0,1,0,0,18,0,0,6,8,6,12.5,0,0,6,6,6,12.33333333,0,15.5,2.8,-4.06,Enrolled
288,1,39,1,8014,0,15,170,1,34,1,90,2,101,0,0,0,1,0,0,32,0,0,6,9,4,12,0,0,6,12,4,11.5,0,7.6,2.6,0.32,Graduate
289,1,18,2,8014,0,1,117,1,3,1,3,4,111.8,1,0,0,1,0,1,19,0,0,6,8,6,10.83333333,0,0,6,9,6,11.5,0,10.8,1.4,1.74,Graduate
290,1,39,1,9500,1,1,140,1,3,3,1,1,140,1,0,0,1,0,0,24,0,0,8,8,8,13.385,0,0,8,8,8,13.385,0,9.4,-0.8,-3.12,Graduate
291,1,17,4,9085,1,1,123,1,19,19,4,10,124.4,1,0,0,1,0,0,19,0,0,6,14,6,15.66666667,0,0,6,9,6,14.5,0,15.5,2.8,-4.06,Graduate
